facility_id,category_name,manufacturername,facility_name,jpin,title,pvname,vendor_lead_time,inv_norm,safety_stock,vendor_id,vendor_name,current_vendor_mov,minimum_order_criteria,max_allocated_space,case_size,cases_allocated,space_value,current_inventory,inventory_breakup,max_drr,deadweight,earliest_promise_date,open_po_details,orderedquantity,open_po_value,open_po_cases,final_suggestion,final_days_of_inventory,final_cases_suggestion,final_value,final_tonnage,mov_check,mrp,cp,sales_band
FC-001,Personal Care,Himalaya Wellness Company,FC-Alpha,SKU-00441,"Himalaya Neem & Turmeric Soap Cleanses & Purifies Skin, 75g Box",Soaps,2,14,4,VND-006,HIMALAYA WELLNESS COMPANY - Region Epsilon,50000,VALUE,90,90,1,2753.1,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0.082,05/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-05"", ""orderedquantity"": 90.0, ""order_item_amount"": 2753.1, ""open_po_cases"": 1.0, ""mrp"": 36.0, ""price_per_unit"": 30.59, ""order_id"": ""PO-00008"", ""po_raising_drr"": 0.0, ""po_raising_total_space"": 180.0, ""po_raising_final_available_space"": 90.0, ""order_date"": ""2026-02-26""}, ""open_po_2"": {""promise_date"": ""2026-03-05"", ""orderedquantity"": 90.0, ""order_item_amount"": 2753.1, ""open_po_cases"": 1.0, ""mrp"": 36.0, ""price_per_unit"": 30.59, ""order_id"": ""PO-00007"", ""po_raising_drr"": 0.0, ""po_raising_total_space"": 180.0, ""po_raising_final_available_space"": 180.0, ""order_date"": ""2026-02-26""}}",180,5506.2,2,0,0,0,0,0,,35.99,33.1,
FC-001,Home Care,RSPL Limited,FC-Alpha,SKU-00037,"Ghadi Smart Matic Liquid, Lavender, 60ml Pouch",Laundry Detergents,4,15,5,VND-020,RSPL LIMITED - Region Alpha,60000,VALUE,1200,200,6,10392,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0,19/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-19"", ""orderedquantity"": 1200.0, ""order_item_amount"": 10392.0, ""open_po_cases"": 6.0, ""mrp"": 10.0, ""price_per_unit"": 8.66, ""order_id"": ""PO-00052"", ""po_raising_drr"": 0.0, ""po_raising_total_space"": 1200.0, ""po_raising_final_available_space"": 1200.0, ""order_date"": ""2026-03-14""}}",1200,10392,6,0,0,0,0,0,,10.7,7.79,
FC-001,Home Care,RSPL Limited,FC-Alpha,SKU-00038,"Ghadi Smart Matic Liquid, Lavender, 900ml Spout Pouch",Laundry Detergents,4,15,5,VND-020,RSPL LIMITED - Region Alpha,50000,VALUE,72,12,6,6171,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0,19/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-19"", ""orderedquantity"": 72.0, ""order_item_amount"": 6171.12, ""open_po_cases"": 6.0, ""mrp"": 99.0, ""price_per_unit"": 85.71, ""order_id"": ""PO-00052"", ""po_raising_drr"": 0.0, ""po_raising_total_space"": 72.0, ""po_raising_final_available_space"": 72.0, ""order_date"": ""2026-03-14""}}",72,6171,6,0,0,0,0,0,,90.53,83.92,
FC-001,Home Care,RSPL Limited,FC-Alpha,SKU-00121,"Ghadi Smart Matic Detergent Powder, Lavender, 1Kg Standup Pouch",Laundry Detergents,4,12,5,VND-020,RSPL LIMITED - Region Alpha,50000,VALUE,12,12,1,1203,11,"{""sellable"": 11.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,1,,,0,0,0,0,0,0,0,0,,103.12,89.49,Band B
FC-001,Home Care,RSPL Limited,FC-Alpha,SKU-00793,"Ghadi Detergent Cake, 165g Pack",Laundry Detergents,4,12,5,VND-020,RSPL LIMITED - Region Alpha,60000,VALUE,1008,56,18,8528,896,"{""sellable"": 896.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",19,0.13,,,0,0,0,0,0,0,0,0,,10.87,9.45,Band B
FC-001,Home Care,RSPL Limited,FC-Alpha,SKU-00794,"Ghadi Detergent Powder, 500g Pack",Laundry Detergents,4,15,4,VND-020,RSPL LIMITED - Region Alpha,50000,VALUE,1200,40,30,38256,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",31,0.52,19/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-19"", ""orderedquantity"": 1200.0, ""order_item_amount"": 38256.0, ""open_po_cases"": 30.0, ""mrp"": 38.0, ""price_per_unit"": 31.88, ""order_id"": ""PO-00052"", ""po_raising_drr"": 31.0, ""po_raising_total_space"": 1200.0, ""po_raising_final_available_space"": 1200.0, ""order_date"": ""2026-03-14""}}",1200,38256,30,0,0,0,0,0,,39.08,30.41,Band A
FC-001,Home Care,RSPL Limited,FC-Alpha,SKU-00795,"Ghadi Detergent Powder, 1Kg Pack",Laundry Detergents,4,15,4,VND-020,RSPL LIMITED - Region Alpha,60000,VALUE,525,25,21,32435,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",4,1.025,19/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-19"", ""orderedquantity"": 525.0, ""order_item_amount"": 32434.5, ""open_po_cases"": 21.0, ""mrp"": 74.0, ""price_per_unit"": 61.78, ""order_id"": ""PO-00052"", ""po_raising_drr"": 5.0, ""po_raising_total_space"": 525.0, ""po_raising_final_available_space"": 525.0, ""order_date"": ""2026-03-14""}}",525,32435,21,0,0,0,0,0,,64.04,55.38,Band A
FC-001,Home Care,RSPL Limited,FC-Alpha,SKU-00918,"Ghadi Detergent Cake, 80g Pack",Laundry Detergents,4,12,5,VND-020,RSPL LIMITED - Region Alpha,50000,VALUE,2500,100,25,10575,1322,"{""sellable"": 1322.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",7,0.07,,,0,0,0,0,0,0,0,0,,4.99,3.63,Band B
FC-001,Home Care,RSPL Limited,FC-Alpha,SKU-00984,"Ghadi Detergent Powder, 3Kg Pack",Laundry Detergents,4,12,5,VND-020,RSPL LIMITED - Region Alpha,60000,VALUE,80,10,8,14067,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,3.01,19/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-19"", ""orderedquantity"": 80.0, ""order_item_amount"": 14067.2, ""open_po_cases"": 8.0, ""mrp"": 210.0, ""price_per_unit"": 175.84, ""order_id"": ""PO-00052"", ""po_raising_drr"": 0.0, ""po_raising_total_space"": 80.0, ""po_raising_final_available_space"": 80.0, ""order_date"": ""2026-03-14""}}",80,14067,8,0,0,0,0,0,,216.1,183.53,Band B
FC-001,"Biscuit, Confectionary & Snacks",Lotte India Corporation Limited,FC-Alpha,SKU-00511,"Lotte Coffy Bite Classic, 380g Pack (100Pcs x 3.8g)",Toffee,2,11,4,VND-014,SHREE BALAJEE AGENCIES - Region Epsilon,30000,VALUE,72,24,3,5760,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0.45,,,0,0,0,0,0,0,0,0,,87.08,69.6,
FC-001,"Biscuit, Confectionary & Snacks",Lotte India Corporation Limited,FC-Alpha,SKU-00889,"Lotte Coconut Punch Toffee, 690g Box",Toffee,2,11,4,VND-014,SHREE BALAJEE AGENCIES - Region Epsilon,30000,VALUE,32,480,0,128,2,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": 2.0, ""under_transfer"": null}",2,0.69,,,0,0,0,0,0,0,0,0,,4.73,3.45,Band C
FC-001,"Biscuit, Confectionary & Snacks",Lotte India Corporation Limited,FC-Alpha,SKU-01045,"Lotte Coffy Bite Classic, 690g Box (30Pcs x 23g)",Toffee,2,11,4,VND-014,SHREE BALAJEE AGENCIES - Region Epsilon,30000,VALUE,64,16,4,10240,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",7,0.69,,,0,0,0,0,0,0,0,0,,186.91,139.42,Band B
FC-001,Personal Care,Bajaj Consumer Care Ltd,FC-Alpha,SKU-00053,"Bajaj Gold Enriched Coconut Hair Oil, 40ml Bottle",Hair Oil,2,14,5,VND-014,SHREE BALAJEE AGENCIES - Region Epsilon,30000,VALUE,384,192,2,6528,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0,17/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 192.0, ""order_item_amount"": 3264.0, ""open_po_cases"": 1.0, ""mrp"": 20.0, ""price_per_unit"": 17.0, ""order_id"": ""PO-00059"", ""po_raising_drr"": 0.0, ""po_raising_total_space"": 384.0, ""po_raising_final_available_space"": 384.0, ""order_date"": ""2026-03-14""}}",192,3264,1,0,0,0,0,0,,18.56,17.27,
FC-001,Personal Care,Bajaj Consumer Care Ltd,FC-Alpha,SKU-00421,"Bajaj Almond Drops Non Sticky Hair Oil, 200ml Bottle",Hair Oil,2,11,4,VND-014,SHREE BALAJEE AGENCIES - Region Epsilon,30000,VALUE,60,30,2,8370,22,"{""sellable"": 22.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",2,0.386,17/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 30.0, ""order_item_amount"": 4185.0, ""open_po_cases"": 1.0, ""mrp"": 165.0, ""price_per_unit"": 139.5, ""order_id"": ""PO-00059"", ""po_raising_drr"": 2.0, ""po_raising_total_space"": 60.0, ""po_raising_final_available_space"": 37.0, ""order_date"": ""2026-03-14""}}",30,4185,1,0,0,0,0,0,,171.63,140.34,Band B
FC-001,Personal Care,Bajaj Consumer Care Ltd,FC-Alpha,SKU-00422,"Bajaj Almond Drops Non Sticky Hair Oil, 19ml Bottle",Hair Oil,2,11,4,VND-014,SHREE BALAJEE AGENCIES - Region Epsilon,30000,VALUE,480,240,2,4058,71,"{""sellable"": 35.0, ""contingency"": null, ""pending_putaway"": 36.0, ""under_transfer"": null}",74,0.027,17/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 480.0, ""order_item_amount"": 4056.0, ""open_po_cases"": 2.0, ""mrp"": 10.0, ""price_per_unit"": 8.45, ""order_id"": ""PO-00059"", ""po_raising_drr"": 109.0, ""po_raising_total_space"": 480.0, ""po_raising_final_available_space"": 480.0, ""order_date"": ""2026-03-14""}}",480,4056,2,0,0,0,0,0,,10.12,7.54,Band A
FC-001,Personal Care,Bajaj Consumer Care Ltd,FC-Alpha,SKU-00423,"Bajaj Almond Drops Non Sticky Hair Oil, 2.5ml Sachet",Hair Oil,2,11,4,VND-014,SHREE BALAJEE AGENCIES - Region Epsilon,30000,VALUE,6400,1920,3,10822,3119,"{""sellable"": 2919.0, ""contingency"": null, ""pending_putaway"": 200.0, ""under_transfer"": null}",287,0.0026,17/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 3840.0, ""order_item_amount"": 6489.6, ""open_po_cases"": 2.0, ""mrp"": 2.0, ""price_per_unit"": 1.6900000000000002, ""order_id"": ""PO-00059"", ""po_raising_drr"": 446.0, ""po_raising_total_space"": 6400.0, ""po_raising_final_available_space"": 4619.0, ""order_date"": ""2026-03-14""}}",3840,6490,2,0,0,0,0,0,,2.17,1.83,Band B
FC-001,Personal Care,Bajaj Consumer Care Ltd,FC-Alpha,SKU-00620,"Bajaj Almond Drops Non Sticky Hair Oil, 49.5ml Bottle",Hair Oil,2,15,4,VND-014,SHREE BALAJEE AGENCIES - Region Epsilon,30000,VALUE,252,84,3,8522,59,"{""sellable"": 59.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",30,0.14,17/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 84.0, ""order_item_amount"": 2840.88, ""open_po_cases"": 1.0, ""mrp"": 40.0, ""price_per_unit"": 33.82, ""order_id"": ""PO-00059"", ""po_raising_drr"": 26.0, ""po_raising_total_space"": 252.0, ""po_raising_final_available_space"": 160.0, ""order_date"": ""2026-03-14""}}",84,2841,1,0,0,0,0,0,,35.28,31.5,Band A
FC-001,Personal Care,Bajaj Consumer Care Ltd,FC-Alpha,SKU-00621,"Bajaj Almond Drops Non Sticky Hair Oil, 114.5ml Bottle",Hair Oil,2,15,4,VND-014,SHREE BALAJEE AGENCIES - Region Epsilon,30000,VALUE,80,40,2,5749,36,"{""sellable"": 36.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",12,0.244,,,0,0,0,0,0,0,0,0,,91.66,71.79,Band A
FC-001,Personal Care,Bajaj Consumer Care Ltd,FC-Alpha,SKU-00900,"Bajaj 100% Pure Coconut Oil, 100ml Bottle",Hair Oil,2,14,5,VND-014,SHREE BALAJEE AGENCIES - Region Epsilon,30000,VALUE,136,96,1,7861,40,"{""sellable"": 37.0, ""contingency"": null, ""pending_putaway"": 3.0, ""under_transfer"": null}",4,0.092,17/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 96.0, ""order_item_amount"": 5548.8, ""open_po_cases"": 1.0, ""mrp"": 68.0, ""price_per_unit"": 57.800000000000004, ""order_id"": ""PO-00059"", ""po_raising_drr"": 8.0, ""po_raising_total_space"": 136.0, ""po_raising_final_available_space"": 113.0, ""order_date"": ""2026-03-14""}}",96,5549,1,0,0,0,0,0,,68.84,54.06,Band C
FC-001,Baby Care,Unicharm India Pvt Ltd,FC-Alpha,SKU-00247,"MamyPoko Pants Extra Absorb Diapers, Small (4-8 Kg), 2Pcs Pack",Baby Diapers and Pants,2,23,13,VND-050,SHREE GANESH ENTERPRISES (BH_PT),50000,VALUE,120,120,1,2016,5,"{""sellable"": 5.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0.051,,,0,0,0,0,0,0,0,0,,20.72,16.52,
FC-001,Baby Care,Unicharm India Pvt Ltd,FC-Alpha,SKU-00390,"MamyPoko Pants Standard Diapers, Small (4-8 Kg), 4Pcs Pack",Baby Diapers and Pants,2,13,4,VND-050,SHREE GANESH ENTERPRISES (BH_PT),50000,VALUE,48,48,1,1459,6,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": 6.0, ""under_transfer"": null}",0,0.11,,,0,0,0,0,0,0,0,0,,34.58,27.46,
FC-001,Packaged Foods,Marico,FC-Alpha,SKU-00409,"Saffola Masala Oats, Classic Masala, 39g Pack",Oatmeal,3,23,5,VND-053,MARICO LIMITED - Region Epsilon,10000,CASES,560,280,2,8772,4,"{""sellable"": 4.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",3,0.046,,,0,0,0,0,0,0,0,0,,19.61,14.7,Band C
FC-001,Packaged Foods,Marico,FC-Alpha,SKU-00504,"Saffola Masala Oats, Peppy Tomato, 39g Pack",Oatmeal,3,23,5,VND-053,MARICO LIMITED - Region Epsilon,10000,CASES,560,280,2,8772,4,"{""sellable"": 4.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",5,0.046,,,0,0,0,0,0,0,0,0,,18.86,14.4,Band C
FC-001,Packaged Foods,Marico,FC-Alpha,SKU-00569,"Saffola Masala Oats, Veggie Twist, 38g Pack",Oatmeal,3,23,5,VND-053,MARICO LIMITED - Region Epsilon,10000,CASES,560,280,2,8772,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",4,0.041,,,0,0,0,0,0,0,0,0,,19.89,14.63,Band C
FC-001,Packaged Foods,Marico,FC-Alpha,SKU-00843,"Saffola Oats, 200g Pack",Oatmeal,3,23,5,VND-053,MARICO LIMITED - Region Epsilon,10000,CASES,120,60,2,6396,2,"{""sellable"": 2.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",1,0.2,,,0,0,0,0,0,0,0,0,,66.61,58.15,Band C
FC-001,Packaged Foods,Nestle India Ltd,FC-Alpha,SKU-00658,"Maggi Pazzta, Cheesy Tomato Twist, 64g Standup Pouch",Pasta,4,15,4,VND-043,NESTLE INDIA LTD - Region Alpha,10000,CASES,160,80,2,4984,112,"{""sellable"": 112.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",1,0.07,,,0,0,0,0,0,0,0,0,,37.19,35.16,Band C
FC-001,Packaged Foods,Nestle India Ltd,FC-Alpha,SKU-00680,"Maggi Pazzta, Masala Penne, 65g Standup Pouch",Pasta,4,15,4,VND-043,NESTLE INDIA LTD - Region Alpha,10000,CASES,192,96,2,5981,136,"{""sellable"": 136.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",1,0.07,,,0,0,0,0,0,0,0,0,,38.54,30.26,Band C
FC-001,Packaged Foods,Nestle India Ltd,FC-Alpha,SKU-00681,"Maggi 2-Minute Noodles, Masala, 280g Pack",Noodles,3,17,4,VND-036,PANKAJ ENTERPRISES - Region Alpha,200000,VALUE,624,24,26,28479,540,"{""sellable"": 519.0, ""contingency"": null, ""pending_putaway"": 21.0, ""under_transfer"": null}",127,0.29,19/03/26,,528,0,0,0,0,0,0,0,,57.2,51.2,Band A
FC-001,Packaged Foods,Nestle India Ltd,FC-Alpha,SKU-00681,"Maggi 2-Minute Noodles, Masala, 280g Pack",Noodles,4,17,4,VND-043,NESTLE INDIA LTD - Region Alpha,10000,CASES,624,24,26,33315,540,"{""sellable"": 519.0, ""contingency"": null, ""pending_putaway"": 21.0, ""under_transfer"": null}",127,0.29,19/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-19"", ""orderedquantity"": 528.0, ""order_item_amount"": 28189.92, ""open_po_cases"": 22.0, ""mrp"": 60.0, ""price_per_unit"": 53.38999999999999, ""order_id"": ""PO-00054"", ""po_raising_drr"": 157.0, ""po_raising_total_space"": 624.0, ""po_raising_final_available_space"": 605.0, ""order_date"": ""2026-03-14""}}",528,28190,22,0,0,0,0,0,,63.24,50.53,Band A
FC-001,Packaged Foods,Nestle India Ltd,FC-Alpha,SKU-00682,"Maggi 2-Minute Noodles, Masala, 75g Pack",Noodles,3,19,4,VND-036,PANKAJ ENTERPRISES - Region Alpha,200000,VALUE,13824,96,144,186624,12648,"{""sellable"": 10758.0, ""contingency"": 1796.0, ""pending_putaway"": 86.0, ""under_transfer"": 864.0}",1656,0.072,17/03/26,,5280,0,0,0,0,0,0,0,,15.53,13.4,Band A
FC-001,Packaged Foods,Nestle India Ltd,FC-Alpha,SKU-00682,"Maggi 2-Minute Noodles, Masala, 75g Pack",Noodles,4,19,4,VND-043,NESTLE INDIA LTD - Region Alpha,10000,CASES,13824,96,144,184550,12648,"{""sellable"": 10758.0, ""contingency"": 1796.0, ""pending_putaway"": 86.0, ""under_transfer"": 864.0}",1656,0.072,17/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-19"", ""orderedquantity"": 3264.0, ""order_item_amount"": 43574.4, ""open_po_cases"": 34.0, ""mrp"": 15.0, ""price_per_unit"": 13.35, ""order_id"": ""PO-00054"", ""po_raising_drr"": 1946.0, ""po_raising_total_space"": 13824.0, ""po_raising_final_available_space"": 3179.0, ""order_date"": ""2026-03-14""}}",5280,70649,55,0,0,0,0,0,,16.14,12.25,Band A
FC-001,Packaged Foods,Nestle India Ltd,FC-Alpha,SKU-00682,"Maggi 2-Minute Noodles, Masala, 75g Pack",Noodles,4,19,4,VND-061,M/s Gupta Enterprises - Region Epsilon,200000,VALUE,13824,96,144,185656,12648,"{""sellable"": 10758.0, ""contingency"": 1796.0, ""pending_putaway"": 86.0, ""under_transfer"": 864.0}",1656,0.072,17/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 2016.0, ""order_item_amount"": 27074.88, ""open_po_cases"": 21.0, ""mrp"": 15.0, ""price_per_unit"": 13.43, ""order_id"": ""PO-00010"", ""po_raising_drr"": 2043.0, ""po_raising_total_space"": 13824.0, ""po_raising_final_available_space"": 2069.0, ""order_date"": ""2026-03-13""}}",5280,70649,55,0,0,0,0,0,,16.1,14,Band A
FC-001,Packaged Foods,Nestle India Ltd,FC-Alpha,SKU-00683,"Maggi 2-Minute Noodles, Masala, 420g Pack",Noodles,3,17,4,VND-036,PANKAJ ENTERPRISES - Region Alpha,200000,VALUE,128,16,8,9818,146,"{""sellable"": 107.0, ""contingency"": null, ""pending_putaway"": 39.0, ""under_transfer"": null}",33,0.425,17/03/26,,64,0,0,0,0,0,0,0,,100.28,87.72,Band A
FC-001,Packaged Foods,Nestle India Ltd,FC-Alpha,SKU-00683,"Maggi 2-Minute Noodles, Masala, 420g Pack",Noodles,4,17,4,VND-043,NESTLE INDIA LTD - Region Alpha,10000,CASES,128,16,8,9910,146,"{""sellable"": 107.0, ""contingency"": null, ""pending_putaway"": 39.0, ""under_transfer"": null}",33,0.425,17/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-19"", ""orderedquantity"": 48.0, ""order_item_amount"": 3716.16, ""open_po_cases"": 3.0, ""mrp"": 87.0, ""price_per_unit"": 77.42, ""order_id"": ""PO-00054"", ""po_raising_drr"": 31.0, ""po_raising_total_space"": 128.0, ""po_raising_final_available_space"": 44.0, ""order_date"": ""2026-03-14""}}",64,5006,4,0,0,0,0,0,,96.71,79.82,Band A
FC-001,Packaged Foods,Nestle India Ltd,FC-Alpha,SKU-00683,"Maggi 2-Minute Noodles, Masala, 420g Pack",Noodles,4,17,4,VND-061,M/s Gupta Enterprises - Region Epsilon,200000,VALUE,128,16,8,10317,146,"{""sellable"": 107.0, ""contingency"": null, ""pending_putaway"": 39.0, ""under_transfer"": null}",33,0.425,17/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 16.0, ""order_item_amount"": 1289.6, ""open_po_cases"": 1.0, ""mrp"": 90.0, ""price_per_unit"": 80.6, ""order_id"": ""PO-00010"", ""po_raising_drr"": 32.0, ""po_raising_total_space"": 128.0, ""po_raising_final_available_space"": 23.0, ""order_date"": ""2026-03-13""}}",64,5006,4,0,0,0,0,0,,77.29,77.16,Band A
FC-001,Packaged Foods,Nestle India Ltd,FC-Alpha,SKU-00684,"Maggi 2-Minute Noodles, Masala, 560g Pack",Noodles,4,17,4,VND-043,NESTLE INDIA LTD - Region Alpha,10000,CASES,72,12,6,7433,60,"{""sellable"": 46.0, ""contingency"": 12.0, ""pending_putaway"": 2.0, ""under_transfer"": 12.0}",11,0.595,17/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-19"", ""orderedquantity"": 12.0, ""order_item_amount"": 1238.76, ""open_po_cases"": 1.0, ""mrp"": 116.0, ""price_per_unit"": 103.23, ""order_id"": ""PO-00054"", ""po_raising_drr"": 9.0, ""po_raising_total_space"": 72.0, ""po_raising_final_available_space"": 11.0, ""order_date"": ""2026-03-14""}}",24,2528,2,0,0,0,0,0,,127.34,107.81,Band B
FC-001,Packaged Foods,Nestle India Ltd,FC-Alpha,SKU-00684,"Maggi 2-Minute Noodles, Masala, 560g Pack",Noodles,4,17,4,VND-061,M/s Gupta Enterprises - Region Epsilon,200000,VALUE,72,12,6,7737,60,"{""sellable"": 46.0, ""contingency"": 12.0, ""pending_putaway"": 2.0, ""under_transfer"": 12.0}",11,0.595,17/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 12.0, ""order_item_amount"": 1289.52, ""open_po_cases"": 1.0, ""mrp"": 120.0, ""price_per_unit"": 107.46, ""order_id"": ""PO-00010"", ""po_raising_drr"": 11.0, ""po_raising_total_space"": 72.0, ""po_raising_final_available_space"": 18.0, ""order_date"": ""2026-03-13""}}",24,2528,2,0,0,0,0,0,,106.64,95.3,Band B
FC-001,Packaged Foods,Nestle India Ltd,FC-Alpha,SKU-00685,"Maggi 2-Minute Noodles, Masala, 140g Pack",Noodles,3,17,4,VND-036,PANKAJ ENTERPRISES - Region Alpha,200000,VALUE,768,48,16,19661,447,"{""sellable"": 443.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",80,0.144,17/03/26,,576,0,0,0,0,0,0,0,,32.87,28.58,Band A
FC-001,Packaged Foods,Nestle India Ltd,FC-Alpha,SKU-00685,"Maggi 2-Minute Noodles, Masala, 140g Pack",Noodles,4,17,4,VND-043,NESTLE INDIA LTD - Region Alpha,10000,CASES,768,48,16,20506,447,"{""sellable"": 443.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",80,0.144,17/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-19"", ""orderedquantity"": 384.0, ""order_item_amount"": 10252.8, ""open_po_cases"": 8.0, ""mrp"": 30.0, ""price_per_unit"": 26.7, ""order_id"": ""PO-00054"", ""po_raising_drr"": 96.0, ""po_raising_total_space"": 768.0, ""po_raising_final_available_space"": 380.0, ""order_date"": ""2026-03-14""}}",576,15412,12,0,0,0,0,0,,32.19,26.72,Band A
FC-001,Packaged Foods,Nestle India Ltd,FC-Alpha,SKU-00685,"Maggi 2-Minute Noodles, Masala, 140g Pack",Noodles,4,17,4,VND-061,M/s Gupta Enterprises - Region Epsilon,200000,VALUE,768,48,16,20636,447,"{""sellable"": 443.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",80,0.144,17/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 192.0, ""order_item_amount"": 5159.04, ""open_po_cases"": 4.0, ""mrp"": 30.0, ""price_per_unit"": 26.87, ""order_id"": ""PO-00010"", ""po_raising_drr"": 59.0, ""po_raising_total_space"": 768.0, ""po_raising_final_available_space"": 197.0, ""order_date"": ""2026-03-13""}}",576,15412,12,0,0,0,0,0,,26.95,26.46,Band A
FC-001,Packaged Foods,Nestle India Ltd,FC-Alpha,SKU-00710,"Maggi 2-Minute Noodles, Masala, 35g Pack",Noodles,3,19,4,VND-036,PANKAJ ENTERPRISES - Region Alpha,200000,VALUE,14720,320,46,94502,11055,"{""sellable"": 10939.0, ""contingency"": null, ""pending_putaway"": 116.0, ""under_transfer"": null}",1056,0.042,16/03/26,,8000,0,0,0,0,0,0,0,,7.67,6.59,Band A
FC-001,Packaged Foods,Nestle India Ltd,FC-Alpha,SKU-00710,"Maggi 2-Minute Noodles, Masala, 35g Pack",Noodles,4,19,4,VND-043,NESTLE INDIA LTD - Region Alpha,10000,CASES,14720,320,46,93472,11055,"{""sellable"": 10939.0, ""contingency"": null, ""pending_putaway"": 116.0, ""under_transfer"": null}",1056,0.042,16/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-19"", ""orderedquantity"": 3520.0, ""order_item_amount"": 22352.0, ""open_po_cases"": 11.0, ""mrp"": 7.0, ""price_per_unit"": 6.35, ""order_id"": ""PO-00054"", ""po_raising_drr"": 1536.0, ""po_raising_total_space"": 14720.0, ""po_raising_final_available_space"": 3202.0, ""order_date"": ""2026-03-14""}, ""open_po_2"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 3520.0, ""order_item_amount"": 46736.0, ""open_po_cases"": 11.0, ""mrp"": 7.0, ""price_per_unit"": 6.35, ""order_id"": ""PO-00027"", ""po_raising_drr"": 1559.0, ""po_raising_total_space"": 14720.0, ""po_raising_final_available_space"": 7086.0, ""order_date"": ""2026-03-12""}}",8000,75213,25,0,0,0,0,0,,7.7,6.59,Band A
